"Nombre del conjunto de anuncios","Nombre del anuncio","Nombre de la campaña",Día,Región,Alcance,Impresiones,Frecuencia,Divisa,"Importe gastado (CLP)","Configuración de atribución","Clics en el enlace","CTR (todos)","CPC (todos)","CPM (costo por mil impresiones)","Artículos agregados al carrito","Costo por artículo agregado al carrito","Reproducciones de video de 3 segundos","Reproducciones de video hasta el 25%","Reproducciones de video hasta el 50%","Reproducciones de video hasta el 75%","Reproducciones de video hasta el 95%","Reproducciones de video hasta el 100%","Inicio del informe","Fin del informe"
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-30,"Los Ríos Region",76,83,1.09210526,CLP,113,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,8.43373494,16.14285714,1361.44578313,,,31,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-30,"Magallanes y la Antártica Chilena Region",15,15,1,CLP,11,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,13.33333333,5.5,733.33333333,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-30,"Maule Region",53,55,1.03773585,CLP,75,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,3.63636364,37.5,1363.63636364,,,19,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-30,"O'Higgins Region",56,61,1.08928571,CLP,78,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,8.19672131,15.6,1278.68852459,,,21,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-30,"Santiago Metropolitan Region",370,396,1.07027027,CLP,819,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5,2.52525253,81.9,2068.18181818,,,131,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-30,"Tarapacá Region",19,20,1.05263158,CLP,25,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1250,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-30,"Valparaíso Region",88,99,1.125,CLP,151,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,4.04040404,37.75,1525.25252525,,,32,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-30,"Antofagasta Region",1,1,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-30,"Araucanía Region",5,5,1,CLP,14,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2800,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-30,"Arica y Parinacota Region",1,1,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-30,"Bío Bío Region",3,3,1,CLP,7,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2333.33333333,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-30,"Coquimbo Region",1,1,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-30,"Los Lagos Region",8,9,1.125,CLP,15,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,22.22222222,7.5,1666.66666667,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-30,"Los Ríos Region",3,4,1.33333333,CLP,7,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1750,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-30,"Santiago Metropolitan Region",9,10,1.11111111,CLP,25,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,20,12.5,2500,,,4,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-30,"Araucanía Region",34,37,1.08823529,CLP,41,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1108.10810811,,,6,,,,,,2025-01-01,2025-06-03
"publico pucon","Video parejas amor","primera campaña clientes potenciales",2025-05-30,"Araucanía Region",1,1,1,CLP,8,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,8000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Antofagasta Region",75,80,1.06666667,CLP,98,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.5,49,1225,,,28,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Araucanía Region",116,119,1.02586207,CLP,133,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5,6.72268908,16.625,1117.64705882,,,38,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Arica y Parinacota Region",23,25,1.08695652,CLP,36,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,4,36,1440,,,11,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Atacama Region",19,21,1.10526316,CLP,19,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,4.76190476,19,904.76190476,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Aysén Region",12,12,1,CLP,7,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,8.33333333,7,583.33333333,,,7,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Bío Bío Region",164,175,1.06707317,CLP,217,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,4.57142857,27.125,1240,,,66,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Coquimbo Region",46,48,1.04347826,CLP,63,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,4.16666667,31.5,1312.5,,,16,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Los Lagos Region",119,136,1.14285714,CLP,146,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8,11.02941176,9.73333333,1073.52941176,,,53,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Los Ríos Region",77,79,1.02597403,CLP,83,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,5.06329114,20.75,1050.63291139,,,30,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Magallanes y la Antártica Chilena Region",21,21,1,CLP,13,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,4.76190476,13,619.04761905,,,10,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Maule Region",54,55,1.01851852,CLP,66,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,1.81818182,66,1200,,,26,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"O'Higgins Region",62,67,1.08064516,CLP,202,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,4.47761194,67.33333333,3014.92537313,,,17,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Santiago Metropolitan Region",442,454,1.02714932,CLP,650,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,1.54185022,92.85714286,1431.71806167,,,165,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Tarapacá Region",31,32,1.03225806,CLP,56,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1750,,,8,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Valparaíso Region",105,109,1.03809524,CLP,142,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1302.75229358,,,36,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-29,"Antofagasta Region",10,10,1,CLP,27,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,20,13.5,2700,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-29,"Araucanía Region",31,34,1.09677419,CLP,43,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.94117647,43,1264.70588235,,,16,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-29,"Atacama Region",3,4,1.33333333,CLP,11,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2750,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-29,"Bío Bío Region",23,26,1.13043478,CLP,66,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2538.46153846,,,10,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-29,"Coquimbo Region",3,3,1,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-29,"Los Lagos Region",11,13,1.18181818,CLP,33,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2538.46153846,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-29,"Los Ríos Region",21,22,1.04761905,CLP,44,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2000,,,10,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-29,"Magallanes y la Antártica Chilena Region",2,2,1,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1500,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-29,"Maule Region",4,4,1,CLP,11,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2750,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-29,"O'Higgins Region",3,3,1,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,66.66666667,1.5,1000,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-29,"Santiago Metropolitan Region",39,43,1.1025641,CLP,80,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,4.65116279,40,1860.46511628,,,11,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-29,"Tarapacá Region",3,3,1,CLP,5,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,33.33333333,5,1666.66666667,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-29,"Valparaíso Region",11,11,1,CLP,30,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2727.27272727,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-29,"Santiago Metropolitan Region",1,1,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Araucanía Region",208,239,1.14903846,CLP,363,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,4.60251046,33,1518.82845188,,,63,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-29,"Los Ríos Region",3,3,1,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,666.66666667,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-28,"Antofagasta Region",11,13,1.18181818,CLP,40,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,3076.92307692,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-28,"Araucanía Region",10,11,1.1,CLP,18,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,9.09090909,18,1636.36363636,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-28,"Aysén Region",2,2,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,500,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-28,"Bío Bío Region",15,15,1,CLP,14,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,933.33333333,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-28,"Coquimbo Region",3,3,1,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-28,"Los Lagos Region",7,9,1.28571429,CLP,11,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,11.11111111,11,1222.22222222,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-28,"Los Ríos Region",5,7,1.4,CLP,10,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1428.57142857,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-28,"Magallanes y la Antártica Chilena Region",1,1,1,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2000,,,,,,,,,2025-01-01,2025-06-03
