"Nombre del conjunto de anuncios","Nombre del anuncio","Nombre de la campaña",Día,Región,Alcance,Impresiones,Frecuencia,Divisa,"Importe gastado (CLP)","Configuración de atribución","Clics en el enlace","CTR (todos)","CPC (todos)","CPM (costo por mil impresiones)","Artículos agregados al carrito","Costo por artículo agregado al carrito","Reproducciones de video de 3 segundos","Reproducciones de video hasta el 25%","Reproducciones de video hasta el 50%","Reproducciones de video hasta el 75%","Reproducciones de video hasta el 95%","Reproducciones de video hasta el 100%","Inicio del informe","Fin del informe"
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-19,"Magallanes y la Antártica Chilena Region",1,1,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,1,,,,,,2025-06-19,2025-06-19
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-20,"Araucanía Region",4,4,1,CLP,15,"7 días tras clic o 1 día tras visualización",,0,0,3750,,,1,,,,,,2025-06-20,2025-06-20
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-19,"Maule Region",11,13,1.18181818,CLP,11,"7 días tras clic o 1 día tras visualización",1,7.69230769,11,846.15384615,,,3,,,,,,2025-06-19,2025-06-19
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-19,"Santiago Metropolitan Region",13,15,1.15384615,CLP,114,"7 días tras clic o 1 día tras visualización",1,6.66666667,114,7600,,,5,,,,,,2025-06-19,2025-06-19
"publico valdivia","Video Lluvia","campaña ventas HotBoat",2025-06-19,"Los Ríos Region",13,17,1.30769231,CLP,22,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,1294.11764706,,,5,,,,,,2025-06-19,2025-06-19
"publico pucon 1","Video explicando servicio corto","campaña ventas HotBoat",2025-06-20,"Los Ríos Region",19,19,1,CLP,9,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,5.26315789,9,473.68421053,,,6,,,,,,2025-06-20,2025-06-20
"publico pucon 1","Video explicando servicio corto","campaña ventas HotBoat",2025-06-20,"Araucanía Region",701,798,1.13837375,CLP,1203,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",20,5.76441103,26.15217391,1507.51879699,,,332,,,,,,2025-06-20,2025-06-20
"publico pucon 1","Video parejas amor","campaña ventas HotBoat",2025-06-20,"Los Ríos Region",1,2,2,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,1000,,,,,,,,,2025-06-20,2025-06-20
"publico pucon 1","Video parejas amor","campaña ventas HotBoat",2025-06-20,"Araucanía Region",54,71,1.31481481,CLP,213,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,1.4084507,213,3000,,,17,,,,,,2025-06-20,2025-06-20
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-20,"Los Ríos Region",4,4,1,CLP,0,"7 días tras clic o 1 día tras visualización",,0,0,0,,,1,,,,,,2025-06-20,2025-06-20
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-20,"Arica y Parinacota Region",1,1,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,1,,,,,,2025-06-20,2025-06-20
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-20,"Valparaíso Region",5,6,1.2,CLP,12,"7 días tras clic o 1 día tras visualización",,0,0,2000,,,1,,,,,,2025-06-20,2025-06-20
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-20,"Antofagasta Region",3,3,1,CLP,6,"7 días tras clic o 1 día tras visualización",,0,0,2000,,,1,,,,,,2025-06-20,2025-06-20
"publico valdivia","Video explicando servicio corto","campaña ventas HotBoat",2025-06-18,"Los Ríos Region",1627,1836,1.12845728,CLP,1942,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",35,4.19389978,25.22077922,1057.73420479,,,567,,,,,,2025-06-18,2025-06-18
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-18,"Maule Region",72,85,1.18055556,CLP,126,"7 días tras clic o 1 día tras visualización",1,4.70588235,31.5,1482.35294118,,,23,,,,,,2025-06-18,2025-06-18
"Test Publicos : Temuco","Video explicando servicio corto","campaña ventas HotBoat",2025-06-18,"Los Ríos Region",53,66,1.24528302,CLP,66,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,6.06060606,16.5,1000,,,20,,,,,,2025-06-18,2025-06-18
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Antofagasta Region",70,72,1.02857143,CLP,118,"7 días tras clic o 1 día tras visualización",2,6.94444444,23.6,1638.88888889,,,23,,,,,,2025-06-16,2025-06-16
"publico pucon 1","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Araucanía Region",49,52,1.06122449,CLP,58,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,1.92307692,58,1115.38461538,,,13,,,,,,2025-06-16,2025-06-16
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-16,"Valparaíso Region",2,2,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,1,,,,,,2025-06-16,2025-06-16
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-16,"Araucanía Region",1,1,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,1,,,,,,2025-06-16,2025-06-16
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-16,"Magallanes y la Antártica Chilena Region",1,1,1,CLP,3,"7 días tras clic o 1 día tras visualización",,0,0,3000,,,,,,,,,2025-06-16,2025-06-16
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-16,"Santiago Metropolitan Region",3,4,1.33333333,CLP,18,"7 días tras clic o 1 día tras visualización",,0,0,4500,,,1,,,,,,2025-06-16,2025-06-16
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-16,"Bío Bío Region",1,3,3,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,333.33333333,,,1,,,,,,2025-06-16,2025-06-16
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-16,"Santiago Metropolitan Region",2,3,1.5,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,333.33333333,,,3,,,,,,2025-06-16,2025-06-16
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Los Ríos Region",38,41,1.07894737,CLP,23,"7 días tras clic o 1 día tras visualización",,2.43902439,23,560.97560976,,,17,,,,,,2025-06-16,2025-06-16
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Arica y Parinacota Region",13,13,1,CLP,17,"7 días tras clic o 1 día tras visualización",,23.07692308,5.66666667,1307.69230769,,,7,,,,,,2025-06-16,2025-06-16
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Valparaíso Region",164,181,1.10365854,CLP,191,"7 días tras clic o 1 día tras visualización",1,3.31491713,31.83333333,1055.24861878,,,55,,,,,,2025-06-16,2025-06-16
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Aysén Region",21,22,1.04761905,CLP,20,"7 días tras clic o 1 día tras visualización",,0,0,909.09090909,,,9,,,,,,2025-06-16,2025-06-16
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Araucanía Region",163,176,1.0797546,CLP,204,"7 días tras clic o 1 día tras visualización",4,10.22727273,11.33333333,1159.09090909,,,59,,,,,,2025-06-16,2025-06-16
"publico pucon 1","Video pareja dcto","campaña ventas HotBoat",2025-06-15,"Araucanía Region",1272,1501,1.18003145,CLP,2198,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",18,2.53164557,57.84210526,1464.35709527,,,444,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Atacama Region",18,18,1,CLP,14,"7 días tras clic o 1 día tras visualización",1,5.55555556,14,777.77777778,,,6,,,,,,2025-06-16,2025-06-16
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Bío Bío Region",126,141,1.11904762,CLP,130,"7 días tras clic o 1 día tras visualización",3,9.21985816,10,921.9858156,,,47,,,,,,2025-06-16,2025-06-16
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Coquimbo Region",39,39,1,CLP,56,"7 días tras clic o 1 día tras visualización",1,10.25641026,14,1435.8974359,,,19,,,,,,2025-06-16,2025-06-16
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"O'Higgins Region",81,89,1.09876543,CLP,67,"7 días tras clic o 1 día tras visualización",1,4.49438202,16.75,752.80898876,,,29,,,,,,2025-06-16,2025-06-16
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Los Lagos Region",262,312,1.19083969,CLP,368,"7 días tras clic o 1 día tras visualización",5,7.05128205,16.72727273,1179.48717949,,,102,,,,,,2025-06-16,2025-06-16
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Magallanes y la Antártica Chilena Region",26,28,1.07692308,CLP,26,"7 días tras clic o 1 día tras visualización",,0,0,928.57142857,,,5,,,,,,2025-06-16,2025-06-16
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Maule Region",148,164,1.10810811,CLP,159,"7 días tras clic o 1 día tras visualización",3,5.48780488,17.66666667,969.51219512,,,49,,,,,,2025-06-16,2025-06-16
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Santiago Metropolitan Region",520,557,1.07115385,CLP,710,"7 días tras clic o 1 día tras visualización",10,5.92459605,21.51515152,1274.68581688,,,204,,,,,,2025-06-16,2025-06-16
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Tarapacá Region",16,17,1.0625,CLP,9,"7 días tras clic o 1 día tras visualización",,0,0,529.41176471,,,6,,,,,,2025-06-16,2025-06-16
"Test Publicos : Temuco","Video pareja dcto","campaña ventas HotBoat",2025-06-16,"Araucanía Region",3,4,1.33333333,CLP,11,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,2750,,,1,,,,,,2025-06-16,2025-06-16
"Test Publicos : Temuco","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Los Ríos Region",64,66,1.03125,CLP,48,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,6.06060606,12,727.27272727,,,23,,,,,,2025-06-16,2025-06-16
"Test Publicos : Temuco","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Araucanía Region",2031,2259,1.11225997,CLP,2112,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",33,4.47100487,20.91089109,934.92695883,,,653,,,,,,2025-06-16,2025-06-16
"publico pucon 1","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Los Ríos Region",2,3,1.5,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,666.66666667,,,,,,,,,2025-06-16,2025-06-16
"publico pucon 1","Video pareja dcto","campaña ventas HotBoat",2025-06-15,"Los Ríos Region",19,26,1.36842105,CLP,23,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,3.84615385,23,884.61538462,,,8,,,,,,2025-06-15,2025-06-15
"publico concepcion","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Bío Bío Region",2064,2216,1.07364341,CLP,2174,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",37,4.73826715,20.7047619,981.04693141,,,762,,,,,,2025-06-16,2025-06-16
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Araucanía Region",177,191,1.07909605,CLP,171,"7 días tras clic o 1 día tras visualización",7,7.85340314,11.4,895.28795812,,,58,,,,,,2025-06-15,2025-06-15
"publico pucon 1","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Araucanía Region",59,60,1.01694915,CLP,53,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.33333333,26.5,883.33333333,,,16,,,,,,2025-06-15,2025-06-15
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-15,"Los Ríos Region",2,2,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,2,,,,,,2025-06-15,2025-06-15
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-15,"Valparaíso Region",1,1,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,2000,,,1,,,,,,2025-06-15,2025-06-15
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-15,"Araucanía Region",2,2,1,CLP,0,"7 días tras clic o 1 día tras visualización",,0,0,0,,,,,,,,,2025-06-15,2025-06-15
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-15,"Santiago Metropolitan Region",3,3,1,CLP,5,"7 días tras clic o 1 día tras visualización",,0,0,1666.66666667,,,1,,,,,,2025-06-15,2025-06-15
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-15,"Valparaíso Region",1,1,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,2000,,,,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Los Ríos Region",58,64,1.10344828,CLP,44,"7 días tras clic o 1 día tras visualización",2,7.8125,8.8,687.5,,,14,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Arica y Parinacota Region",11,11,1,CLP,6,"7 días tras clic o 1 día tras visualización",,0,0,545.45454545,,,7,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Valparaíso Region",150,169,1.12666667,CLP,344,"7 días tras clic o 1 día tras visualización",7,7.10059172,28.66666667,2035.50295858,,,50,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Aysén Region",20,22,1.1,CLP,13,"7 días tras clic o 1 día tras visualización",,0,0,590.90909091,,,7,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Antofagasta Region",85,93,1.09411765,CLP,125,"7 días tras clic o 1 día tras visualización",4,7.52688172,17.85714286,1344.08602151,,,39,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Atacama Region",21,22,1.04761905,CLP,24,"7 días tras clic o 1 día tras visualización",,0,0,1090.90909091,,,8,,,,,,2025-06-15,2025-06-15
"publico concepcion","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Bío Bío Region",2274,2439,1.07255937,CLP,2280,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",74,6.31406314,14.80519481,934.80934809,,,908,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Bío Bío Region",131,143,1.09160305,CLP,132,"7 días tras clic o 1 día tras visualización",3,6.29370629,14.66666667,923.07692308,,,49,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Coquimbo Region",49,52,1.06122449,CLP,79,"7 días tras clic o 1 día tras visualización",,1.92307692,79,1519.23076923,,,19,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"O'Higgins Region",66,75,1.13636364,CLP,80,"7 días tras clic o 1 día tras visualización",7,21.33333333,5,1066.66666667,,,34,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Los Lagos Region",286,319,1.11538462,CLP,216,"7 días tras clic o 1 día tras visualización",14,10.97178683,6.17142857,677.11598746,,,113,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Magallanes y la Antártica Chilena Region",31,35,1.12903226,CLP,21,"7 días tras clic o 1 día tras visualización",,0,0,600,,,9,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Maule Region",127,148,1.16535433,CLP,204,"7 días tras clic o 1 día tras visualización",4,4.72972973,29.14285714,1378.37837838,,,52,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Santiago Metropolitan Region",416,463,1.11298077,CLP,738,"7 días tras clic o 1 día tras visualización",12,7.55939525,21.08571429,1593.9524838,,,154,,,,,,2025-06-15,2025-06-15
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Tarapacá Region",18,22,1.22222222,CLP,18,"7 días tras clic o 1 día tras visualización",,9.09090909,9,818.18181818,,,9,,,,,,2025-06-15,2025-06-15
"Test Publicos : Temuco","Video pareja dcto","campaña ventas HotBoat",2025-06-15,"Araucanía Region",1,1,1,CLP,0,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,0,,,,,,,,,2025-06-15,2025-06-15
"Test Publicos : Temuco","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Los Ríos Region",48,54,1.125,CLP,60,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,5.55555556,20,1111.11111111,,,14,,,,,,2025-06-15,2025-06-15
"Test Publicos : Temuco","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Araucanía Region",1875,2078,1.10826667,CLP,2108,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",38,4.33108758,23.42222222,1014.43695861,,,586,,,,,,2025-06-15,2025-06-15
"publico valdivia","Video explicando servicio corto","campaña ventas HotBoat",2025-06-15,"Los Ríos Region",2141,2326,1.08640822,CLP,2251,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",38,4.98710232,19.40517241,967.75580396,,,806,,,,,,2025-06-15,2025-06-15
"publico valdivia","Video explicando servicio corto","campaña ventas HotBoat",2025-06-16,"Los Ríos Region",2220,2426,1.09279279,CLP,2053,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",53,5.23495466,16.16535433,846.2489695,,,826,,,,,,2025-06-16,2025-06-16
"publico pucon 1","Video pareja dcto","campaña ventas HotBoat",2025-06-16,Unknown,1,1,1,CLP,0,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,0,,,,,,,,,2025-06-16,2025-06-16
"Test Publicos : Temuco","Video pareja dcto","campaña ventas HotBoat",2025-06-18,"Araucanía Region",1,1,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,1000,,,,,,,,,2025-06-18,2025-06-18
